Trend Industry
10/11/2019 12:00:00 AM	软件服务|65|2|0.36|0.01	电气设备|54|5|0.31|0.03	专用机械|54|0|0.40|0.00	元器件|50|-3|0.28|-0.02	化工原料|50|6|0.32|0.04	化学制药|34|5|0.33|0.05	汽车配件|34|2|0.25|0.01	通信设备|27|-3|0.23|-0.03	银行|25|13|0.76|0.39	电器仪表|24|-3|0.39|-0.05	医疗保健|23|4|0.32|0.05	生物制药|22|4|0.51|0.09	机械基件|22|3|0.31|0.04	互联网|18|4|0.26|0.06	区域地产|17|4|0.27|0.06	文教休闲|17|3|0.46|0.08	家用电器|16|1|0.39|0.02	全国地产|16|3|0.46|0.09	供气供热|16|3|0.57|0.11	家居用品|16|0|0.42|0.00	建筑工程|15|-1|0.17|-0.01
9/30/2019 12:00:00 AM	软件服务|63|-18|0.35|-0.10	专用机械|54|-5|0.40|-0.04	元器件|53|-18|0.30|-0.10	电气设备|49|-13|0.28|-0.08	化工原料|44|-9|0.28|-0.06	汽车配件|32|-12|0.24|-0.09	通信设备|30|-6|0.26|-0.05	化学制药|29|-5|0.28|-0.05	电器仪表|27|-3|0.44|-0.05	机械基件|19|-5|0.27|-0.07	医疗保健|19|-2|0.26|-0.03	生物制药|18|-1|0.42|-0.02	建筑工程|16|0|0.18|0.00	家居用品|16|-2|0.42|-0.05	服饰|16|-2|0.29|-0.04	家用电器|15|-3|0.37|-0.07	影视音像|15|-6|0.33|-0.13	文教休闲|14|-2|0.38|-0.05	互联网|14|-10|0.20|-0.14	全国地产|13|-1|0.37|-0.03	区域地产|13|-1|0.20|-0.02
9/27/2019 12:00:00 AM	软件服务|81|-77|0.45|-0.43	元器件|71|-67|0.40|-0.37	电气设备|62|-43|0.36|-0.25	专用机械|59|-39|0.44|-0.29	化工原料|53|-34|0.34|-0.22	汽车配件|44|-52|0.33|-0.39	通信设备|36|-53|0.31|-0.46	化学制药|34|-39|0.33|-0.38	电器仪表|30|-19|0.48|-0.31	互联网|24|-28|0.34|-0.40	机械基件|24|23|0.34|0.32	影视音像|21|-14|0.46|-0.30	半导体|21|-21|0.39|-0.39	医疗保健|21|-29|0.29|-0.40	生物制药|19|-11|0.44|-0.26	家用电器|18|-13|0.44|-0.32	家居用品|18|-11|0.47|-0.29	服饰|18|-14|0.32|-0.25	供气供热|17|-4|0.61|-0.14	文教休闲|16|-14|0.43|-0.38	建筑工程|16|-39|0.18|-0.45
9/26/2019 12:00:00 AM	化纤|1|-15|0.04|-0.60	机械基件|1|-48|0.01|-0.68	小金属|1|-18|0.03|-0.55
Percent Industry
2/7/2020 12:00:00 AM	石油贸易|1|0|0.17|0.00	农业综合|1|-0.07692308|0.04|-0.08	文教休闲|5|-0.08108108|0.14|-0.08	日用化工|2|-0.09090909|0.18|-0.09	化工机械|1|-0.1|0.10|-0.10	影视音像|3|-0.1304348|0.07|-0.13	食品|4|-0.1525424|0.07|-0.15	其他商业|1|-0.1538462|0.08|-0.15	超市连锁|1|-0.1818182|0.09|-0.18	农药化肥|1|-0.2093023|0.02|-0.21	纺织|6|-0.2307692|0.15|-0.23	其他建材|1|-0.25|0.04|-0.25	环境保护|6|-0.2676056|0.08|-0.27	出版业|2|-0.2727273|0.09|-0.27	区域地产|1|-0.296875|0.02|-0.30	化纤|3|-0.32|0.12|-0.32	电信运营|1|-0.3333333|0.11|-0.33	IT设备|2|-0.3428572|0.06|-0.34	水务|1|-0.3636364|0.09|-0.36	化工原料|8|-0.3694268|0.05|-0.37	专用机械|4|-0.3731343|0.03|-0.37
1/23/2020 12:00:00 AM	医药商业|20|0.08|0.80|0.08	生物制药|30|-0.04651163|0.70|-0.05	化学制药|67|-0.09803922|0.66|-0.10	半导体|43|-0.1111111|0.80|-0.11	中成药|48|-0.115942|0.70|-0.12	医疗保健|46|-0.1369863|0.63|-0.14	公路|4|-0.1428571|0.57|-0.14	橡胶|7|-0.1666667|0.58|-0.17	石油贸易|1|-0.1666667|0.17|-0.17	元器件|96|-0.1899441|0.54|-0.19	轻工机械|5|-0.2|0.50|-0.20	陶瓷|4|-0.2|0.80|-0.20	小金属|19|-0.2121212|0.58|-0.21	互联网|32|-0.2285714|0.46|-0.23	IT设备|14|-0.2285714|0.40|-0.23	化纤|11|-0.24|0.44|-0.24	通信设备|48|-0.2413793|0.41|-0.24	水运|2|-0.25|0.17|-0.25	房产服务|1|-0.25|0.13|-0.25	钢加工|11|-0.2608696|0.48|-0.26	运输设备|8|-0.2727273|0.36|-0.27
1/17/2020 12:00:00 AM	园区开发|11|0.1333333|0.73|0.13	饲料|9|0.1176471|0.53|0.12	农用机械|6|0.1111111|0.67|0.11	水务|11|0.09090909|1.00|0.09	白酒|15|0.05263158|0.79|0.05	染料涂料|16|0.04761905|0.76|0.05	证券|41|0.04651163|0.95|0.05	造纸|21|0.04166667|0.88|0.04	医药商业|18|0.04|0.72|0.04	半导体|49|0.01851852|0.91|0.02	环境保护|56|0.01408451|0.79|0.01	化学制药|77|0.009803922|0.75|0.01	软件服务|158|0|0.87|0.00	铝|23|0|0.92|0.00	出版业|21|0|0.95|0.00	水泥|20|0|0.95|0.00	化纤|17|0|0.68|0.00	汽车整车|15|0|0.65|0.00	铅锌|11|0|0.85|0.00	种植业|10|0|0.71|0.00	汽车服务|9|0|0.82|0.00
1/10/2020 12:00:00 AM	软件服务|158|0.3425414|0.87|0.34	软饮料|6|0.3333333|1.00|0.33	机床制造|10|0.3076923|0.77|0.31	轻工机械|8|0.3|0.80|0.30	运输设备|19|0.2727273|0.86|0.27	汽车服务|9|0.2727273|0.82|0.27	公共交通|7|0.25|0.88|0.25	船舶|7|0.25|0.88|0.25	渔业|6|0.25|0.75|0.25	林业|3|0.25|0.75|0.25	医疗保健|57|0.2465753|0.78|0.25	生物制药|33|0.2325581|0.77|0.23	电信运营|8|0.2222222|0.89|0.22	白酒|14|0.2105263|0.74|0.21	航空|20|0.2083333|0.83|0.21	装修装饰|19|0.2|0.76|0.20	医药商业|17|0.2|0.68|0.20	红黄酒|8|0.2|0.80|0.20	陶瓷|5|0.2|1.00|0.20	文教休闲|25|0.1891892|0.68|0.19	仓储物流|28|0.1842105|0.74|0.18
1/3/2020 12:00:00 AM	商品城|3|0.6666667|1.00|0.67	种植业|14|0.5714286|1.00|0.57	石油贸易|6|0.5|1.00|0.50	渔业|4|0.375|0.50|0.38	农业综合|15|0.3076923|0.58|0.31	园区开发|12|0.2666667|0.80|0.27	白酒|10|0.2631579|0.53|0.26	其他商业|10|0.2307692|0.77|0.23	机床制造|6|0.2307692|0.46|0.23	石油开采|16|0.2222222|0.89|0.22	红黄酒|6|0.2|0.60|0.20	陶瓷|4|0.2|0.80|0.20	生物制药|23|0.1860465|0.53|0.19	日用化工|8|0.1818182|0.73|0.18	饲料|7|0.1764706|0.41|0.18	中成药|52|0.173913|0.75|0.17	食品|25|0.1694915|0.42|0.17	化学制药|61|0.1666667|0.60|0.17	橡胶|10|0.1666667|0.83|0.17	软饮料|4|0.1666667|0.67|0.17	家居用品|28|0.1578947|0.74|0.16
12/27/2019 12:00:00 AM	铅锌|11|0.3846154|0.85|0.38	铜|12|0.3076923|0.92|0.31	轻工机械|5|0.2|0.50|0.20	小金属|30|0.1818182|0.91|0.18	黄金|12|0.1538462|0.92|0.15	空运|8|0.125|1.00|0.13	纺织机械|8|0.1|0.80|0.10	染料涂料|16|0.0952381|0.76|0.10	水务|9|0.09090909|0.82|0.09	日用化工|6|0.09090909|0.55|0.09	超市连锁|5|0.09090909|0.45|0.09	服饰|42|0.08928572|0.75|0.09	钢加工|19|0.08695652|0.83|0.09	乳制品|8|0.08333334|0.67|0.08	化工原料|119|0.08280255|0.76|0.08	新型电力|9|0.07692308|0.69|0.08	矿物制品|14|0.05882353|0.82|0.06	普钢|22|0.04|0.88|0.04	机械基件|49|0.02816901|0.69|0.03	医疗保健|33|0.02739726|0.45|0.03	仓储物流|20|0.02631579|0.53|0.03
12/20/2019 12:00:00 AM	批发业|6|0.7142857|0.86|0.71	焦炭加工|6|0.7142857|0.86|0.71	多元金融|26|0.6896552|0.90|0.69	黄金|10|0.6153846|0.77|0.62	水运|12|0.5833333|1.00|0.58	港口|15|0.5789474|0.79|0.58	水务|8|0.5454546|0.73|0.55	园区开发|9|0.5333334|0.60|0.53	环境保护|52|0.5070422|0.73|0.51	火力发电|24|0.5|0.75|0.50	旅游服务|11|0.5|0.92|0.50	种植业|10|0.5|0.71|0.50	化工机械|8|0.5|0.80|0.50	石油加工|7|0.5|0.88|0.50	空运|7|0.5|0.88|0.50	石油贸易|5|0.5|0.83|0.50	公共交通|5|0.5|0.63|0.50	铁路|3|0.5|0.75|0.50	电器连锁|2|0.5|1.00|0.50	煤炭开采|23|0.4827586|0.79|0.48	中成药|41|0.4782609|0.59|0.48
12/13/2019 12:00:00 AM	证券|23|0.3953488|0.53|0.40	影视音像|34|0.3478261|0.74|0.35	轻工机械|4|0.3|0.40|0.30	出版业|10|0.2727273|0.45|0.27	日用化工|4|0.2727273|0.36|0.27	汽车整车|13|0.2608696|0.57|0.26	特种钢|7|0.25|0.88|0.25	空运|3|0.25|0.38|0.25	石油加工|3|0.25|0.38|0.25	工程机械|12|0.2142857|0.43|0.21	纺织机械|5|0.2|0.50|0.20	陶瓷|2|0.2|0.40|0.20	水泥|15|0.1904762|0.71|0.19	全国地产|16|0.1714286|0.46|0.17	IT设备|15|0.1714286|0.43|0.17	橡胶|6|0.1666667|0.50|0.17	旅游景点|5|0.1666667|0.42|0.17	水运|5|0.1666667|0.42|0.17	普钢|18|0.16|0.72|0.16	化纤|11|0.16|0.44|0.16	铜|6|0.1538462|0.46|0.15
12/6/2019 12:00:00 AM	半导体|29|0.2592593|0.54|0.26	黄金|4|0.2307692|0.31|0.23	酒店餐饮|3|0.2222222|0.33|0.22	元器件|68|0.1620112|0.38|0.16	啤酒|4|0.1428571|0.57|0.14	摩托车|2|0.1428571|0.29|0.14	汽车配件|44|0.1407407|0.33|0.14	IT设备|9|0.1142857|0.26|0.11	路桥|7|0.1052632|0.37|0.11	白酒|5|0.1052632|0.26|0.11	纺织|9|0.1025641|0.23|0.10	纺织机械|3|0.1|0.30|0.10	商贸代理|6|0.0952381|0.29|0.10	运输设备|3|0.09090909|0.14|0.09	化工原料|43|0.08917198|0.27|0.09	塑料|14|0.08888889|0.31|0.09	汽车整车|7|0.08695652|0.30|0.09	钢加工|7|0.08695652|0.30|0.09	旅游服务|4|0.08333334|0.33|0.08	橡胶|4|0.08333334|0.33|0.08	乳制品|3|0.08333334|0.25|0.08
11/29/2019 12:00:00 AM	石油贸易|2|0.1666667|0.33|0.17	水力发电|7|0.1428571|0.33|0.14	农用机械|3|0.1111111|0.33|0.11	水泥|10|0.0952381|0.48|0.10	其他商业|4|0.07692308|0.31|0.08	综合类|8|0.06060606|0.24|0.06	玻璃|7|0.05555556|0.39|0.06	石油开采|4|0.05555556|0.22|0.06	商贸代理|4|0.04761905|0.19|0.05	区域地产|15|0.046875|0.23|0.05	塑料|10|0.04444445|0.22|0.04	钢加工|5|0.04347826|0.22|0.04	普钢|14|0.04|0.56|0.04	化纤|6|0.04|0.24|0.04	装修装饰|5|0.04|0.20|0.04	建筑工程|14|0.03448276|0.16|0.03	煤炭开采|9|0.03448276|0.31|0.03	火力发电|7|0.03125|0.22|0.03	百货|8|0.02325581|0.19|0.02	机械基件|15|0.01408451|0.21|0.01	专用机械|27|0.007462686|0.20|0.01
11/22/2019 12:00:00 AM	普钢|13|0.4|0.52|0.40	特种钢|6|0.375|0.75|0.38	水运|4|0.25|0.33|0.25	煤炭开采|8|0.1724138|0.28|0.17	橡胶|4|0.1666667|0.33|0.17	旅游服务|3|0.1666667|0.25|0.17	广告包装|10|0.1538462|0.26|0.15	黄金|3|0.1538462|0.23|0.15	影视音像|20|0.1521739|0.43|0.15	水泥|8|0.1428571|0.38|0.14	互联网|25|0.1285714|0.36|0.13	房产服务|3|0.125|0.38|0.13	小金属|8|0.1212121|0.24|0.12	铝|7|0.12|0.28|0.12	电信运营|2|0.1111111|0.22|0.11	化工机械|3|0.1|0.30|0.10	染料涂料|6|0.0952381|0.29|0.10	水力发电|4|0.0952381|0.19|0.10	综合类|6|0.09090909|0.18|0.09	铜|3|0.07692308|0.23|0.08	机床制造|2|0.07692308|0.15|0.08
11/15/2019 12:00:00 AM	种植业|2|0.07142857|0.14|0.07	影视音像|13|0.02173913|0.28|0.02	半导体|14|0|0.26|0.00	出版业|6|0|0.27|0.00	啤酒|4|0|0.57|0.00	铝|4|0|0.16|0.00	其他商业|3|0|0.23|0.00	特种钢|3|0|0.38|0.00	房产服务|2|0|0.25|0.00	红黄酒|2|0|0.20|0.00	日用化工|2|0|0.18|0.00	农用机械|2|0|0.22|0.00	矿物制品|2|0|0.12|0.00	运输设备|2|0|0.09|0.00	园区开发|2|0|0.13|0.00	石油开采|2|0|0.11|0.00	机场|1|0|0.25|0.00	新型电力|1|0|0.08|0.00	林业|1|0|0.25|0.00	陶瓷|1|0|0.20|0.00	机床制造|1|0|0.08|0.00
11/8/2019 12:00:00 AM	空运|7|0.375|0.88|0.38	旅游景点|5|0.1666667|0.42|0.17	橡胶|4|0.1666667|0.33|0.17	软饮料|2|0.1666667|0.33|0.17	水泥|7|0.1428571|0.33|0.14	水力发电|5|0.1428571|0.24|0.14	啤酒|4|0.1428571|0.57|0.14	摩托车|2|0.1428571|0.29|0.14	保险|2|0.1428571|0.29|0.14	家居用品|19|0.131579|0.50|0.13	特种钢|3|0.125|0.38|0.13	渔业|2|0.125|0.25|0.13	化纤|8|0.12|0.32|0.12	化学制药|52|0.1176471|0.51|0.12	酒店餐饮|2|0.1111111|0.22|0.11	元器件|58|0.1061452|0.32|0.11	路桥|6|0.1052632|0.32|0.11	煤炭开采|6|0.1034483|0.21|0.10	化工机械|3|0.1|0.30|0.10	纺织机械|2|0.1|0.20|0.10	火力发电|9|0.09375|0.28|0.09
11/1/2019 12:00:00 AM	电器连锁|2|0.5|1.00|0.50	啤酒|3|0.2857143|0.43|0.29	公共交通|5|0.25|0.63|0.25	家用电器|21|0.1951219|0.51|0.20	半导体|16|0.1851852|0.30|0.19	仓储物流|16|0.1578947|0.42|0.16	互联网|28|0.1285714|0.40|0.13	空运|4|0.125|0.50|0.13	房产服务|2|0.125|0.25|0.13	中成药|28|0.115942|0.41|0.12	白酒|6|0.1052632|0.32|0.11	多元金融|5|0.1034483|0.17|0.10	商贸代理|7|0.0952381|0.33|0.10	造纸|7|0.08333334|0.29|0.08	旅游景点|3|0.08333334|0.25|0.08	其他商业|4|0.07692308|0.31|0.08	铅锌|2|0.07692308|0.15|0.08	供气供热|15|0.07142857|0.54|0.07	其他建材|11|0.07142857|0.39|0.07	医疗保健|26|0.06849315|0.36|0.07	园区开发|4|0.06666667|0.27|0.07
10/25/2019 12:00:00 AM	渔业|6|0.625|0.75|0.63	饲料|11|0.5882353|0.65|0.59	商品城|2|0.3333333|0.67|0.33	农业综合|13|0.3076923|0.50|0.31	橡胶|3|0.1666667|0.25|0.17	公路|2|0.1428571|0.29|0.14	中成药|20|0.115942|0.29|0.12	农用机械|3|0.1111111|0.33|0.11	化工机械|3|0.1|0.30|0.10	纺织机械|2|0.1|0.20|0.10	百货|13|0.09302326|0.30|0.09	日用化工|5|0.09090909|0.45|0.09	全国地产|16|0.08571429|0.46|0.09	食品|19|0.08474576|0.32|0.08	水运|2|0.08333334|0.17|0.08	装修装饰|6|0.08|0.24|0.08	家居用品|14|0.07894737|0.37|0.08	铜|4|0.07692308|0.31|0.08	工程机械|6|0.07142857|0.21|0.07	园区开发|3|0.06666667|0.20|0.07	影视音像|10|0.06521739|0.22|0.07
10/18/2019 12:00:00 AM	乳制品|5|0.1666667|0.42|0.17	空运|3|0.125|0.38|0.13	医疗保健|32|0.1232877|0.44|0.12	农业综合|5|0.07692308|0.19|0.08	食品|14|0.06779661|0.24|0.07	环境保护|13|0.05633803|0.18|0.06	文教休闲|19|0.05405406|0.51|0.05	路桥|6|0.05263158|0.32|0.05	港口|2|0.05263158|0.11|0.05	生物制药|24|0.04651163|0.56|0.05	出版业|4|0.04545455|0.18|0.05	中成药|12|0.04347826|0.17|0.04	互联网|21|0.04285714|0.30|0.04	化纤|9|0.04|0.36|0.04	银行|26|0.03030303|0.79|0.03	百货|9|0.02325581|0.21|0.02	化学制药|34|0|0.33|0.00	供气供热|16|0|0.57|0.00	建筑工程|15|0|0.17|0.00	纺织|12|0|0.31|0.00	服饰|12|0|0.21|0.00
10/11/2019 12:00:00 AM	银行|25|0.3939394|0.76|0.39	水泥|10|0.2380952|0.48|0.24	化工机械|6|0.2|0.60|0.20	轻工机械|5|0.2|0.50|0.20	水运|3|0.1666667|0.25|0.17	其他建材|11|0.1428571|0.39|0.14	特种钢|3|0.125|0.38|0.13	供气供热|16|0.1071429|0.57|0.11	商贸代理|5|0.0952381|0.24|0.10	生物制药|22|0.09302326|0.51|0.09	日用化工|4|0.09090909|0.36|0.09	钢加工|6|0.08695652|0.26|0.09	全国地产|16|0.08571429|0.46|0.09	IT设备|14|0.08571429|0.40|0.09	造纸|8|0.08333334|0.33|0.08	橡胶|3|0.08333334|0.25|0.08	文教休闲|17|0.08108108|0.46|0.08	铝|8|0.08|0.32|0.08	农业综合|3|0.07692308|0.12|0.08	工程机械|8|0.07142857|0.29|0.07	多元金融|5|0.06896552|0.17|0.07
9/30/2019 12:00:00 AM	轻工机械|3|0.1|0.30|0.10	日用化工|3|0.09090909|0.27|0.09	建筑工程|16|0|0.18|0.00	食品|12|0|0.20|0.00	化纤|9|0|0.36|0.00	仓储物流|8|0|0.21|0.00	其他商业|7|0|0.54|0.00	染料涂料|7|0|0.33|0.00	玻璃|6|0|0.33|0.00	水务|6|0|0.55|0.00	造纸|6|0|0.25|0.00	铝|6|0|0.24|0.00	工程机械|6|0|0.21|0.00	出版业|5|0|0.23|0.00	超市连锁|4|0|0.36|0.00	普钢|4|0|0.16|0.00	纺织机械|4|0|0.40|0.00	酒店餐饮|3|0|0.33|0.00	饲料|3|0|0.18|0.00	石油贸易|3|0|0.50|0.00	旅游服务|3|0|0.25|0.00
9/27/2019 12:00:00 AM	小金属|13|0.3636364|0.39|0.36	机械基件|24|0.3239437|0.34|0.32	化纤|9|0.32|0.36|0.32	红黄酒|5|0|0.50|0.00	机场|2|0|0.50|0.00	白酒|11|-0.05263158|0.58|-0.05	其他商业|7|-0.07692308|0.54|-0.08	银行|15|-0.09090909|0.45|-0.09	水务|6|-0.09090909|0.55|-0.09	火力发电|7|-0.09375|0.22|-0.09	纺织机械|4|-0.1|0.40|-0.10	农用机械|3|-0.1111111|0.33|-0.11	特种钢|3|-0.125|0.38|-0.13	房产服务|1|-0.125|0.13|-0.13	汽车整车|9|-0.1304348|0.39|-0.13	供气供热|17|-0.1428571|0.61|-0.14	食品|12|-0.1525424|0.20|-0.15	石油贸易|3|-0.1666667|0.50|-0.17	乳制品|3|-0.1666667|0.25|-0.17	饲料|3|-0.1764706|0.18|-0.18	纺织|12|-0.2051282|0.31|-0.21
9/26/2019 12:00:00 AM	小金属|1|-0.5454546|0.03|-0.55	化纤|1|-0.6|0.04|-0.60	机械基件|1|-0.6760563|0.01|-0.68
